n,id,username,date,content,url
754,1409923483434422274,Yhacbec,2021-06-29 17:15:28+00:00,"Señores, sigue muriendo gente con las dos vacunas 💉 puestas, en mi familia un familiar murió con todo y vacunas por COVID-19, por favor síganse cuidando, estas madres sirven para poco y nada con las nuevas cepas. No bajen la guardia🙏🏻",https://twitter.com/Yhacbec/status/1409923483434422274
755,1409923434814050312,CoronavirusSpa1,2021-06-29 17:15:16+00:00,#ReinoUnido: 20.479 nuevos casos de #coronavirus y 23 nuevas muertes por #COVID19 en las últimas 24 h.,https://twitter.com/CoronavirusSpa1/status/1409923434814050312
756,1409923423019704328,covid19lasrozas,2021-06-29 17:15:13+00:00,"ZBS: Las Rozas (29/6/2021)
  Últimos 14 días:
  • Confirmados: 33
  • Incidencia acumulada: 84,24
  Totales:
  • Confirmados: 3721
  • Incidencia acumulada: 9499,13
  #LasRozas #LasRozasSegura",https://twitter.com/covid19lasrozas/status/1409923423019704328
757,1409923420855353347,covid19lasrozas,2021-06-29 17:15:13+00:00,"ZBS: La Marazuela (29/6/2021)
  Últimos 14 días:
  • Confirmados: 5
  • Incidencia acumulada: 43,58
  Totales:
  • Confirmados: 1027
  • Incidencia acumulada: 8950,67
  #LasRozas #LasRozasSegura",https://twitter.com/covid19lasrozas/status/1409923420855353347
758,1409923418519126021,covid19lasrozas,2021-06-29 17:15:12+00:00,"ZBS: Las Matas (29/6/2021)
  Últimos 14 días:
  • Confirmados: None
  • Incidencia acumulada: 0
  Totales:
  • Confirmados: 585
  • Incidencia acumulada: 8726,13
  #LasRozas #LasRozasSegura",https://twitter.com/covid19lasrozas/status/1409923418519126021
759,1409923415989968898,covid19lasrozas,2021-06-29 17:15:12+00:00,"ZBS: Monterrozas (29/6/2021)
  Últimos 14 días:
  • Confirmados: 68
  • Incidencia acumulada: 175,43
  Totales:
  • Confirmados: 3842
  • Incidencia acumulada: 9911,51
  #LasRozas #LasRozasSegura",https://twitter.com/covid19lasrozas/status/1409923415989968898
760,1409923217054220293,aprensasevilla,2021-06-29 17:14:24+00:00,"#PeriodismoUPO 

➡️ @Juandemellado ""El COVID19 nos ha dado la oportunidad de explorar nuevos formatos con menores costes y que se aceleren los cambios tecnológicos en las redacciones"".",https://twitter.com/aprensasevilla/status/1409923217054220293
761,1409923149374894085,Guerrero_d_Luz,2021-06-29 17:14:08+00:00,Alguien sabe como reprogramar cita para vacuna contra el COVID19 en @ISSS_Atento @isss_gob_sv?,https://twitter.com/Guerrero_d_Luz/status/1409923149374894085
762,1409922982227722242,JLMaximiliano,2021-06-29 17:13:28+00:00,Ya soy un ser superior: pauta completa. ¡Prepárate COVID19!,https://twitter.com/JLMaximiliano/status/1409922982227722242
763,1409922976468934658,noticias6ta,2021-06-29 17:13:27+00:00,"El fundador del laboratorio Moderna, contundente: “El coronavirus se escapó del laboratorio de Wuhan”El biologo canadiense Derrick Rossi cree además que el COVID-19 podría volverse endémico por lo que se requerirán refuerzos de dosis cada dos o tres años",https://twitter.com/noticias6ta/status/1409922976468934658
764,1409922532870926340,AndresGarrocha,2021-06-29 17:11:41+00:00,"Varicela ✅ 
Salmonelosis x2 ✅ 
Brucelosis ✅ 
Dengue ✅ 
Covid-19 ✅ 

¿Qué sigue?😅",https://twitter.com/AndresGarrocha/status/1409922532870926340
765,1409922302695854081,PabloRichly,2021-06-29 17:10:46+00:00,Estoy sorprendido porque en mi centro hicimos una publicación en redes sociales ofreciendo rehabilitación a personas con secuelas cognitivas por COVID-19 y recibe muchos comentarios agresivos porque las prestaciones no son gratuitas. ¿Están los ánimos irritables o es casualidad?,https://twitter.com/PabloRichly/status/1409922302695854081
766,1409922275772534788,doctormosqueda,2021-06-29 17:10:40+00:00,"Una tercera dosis de vacuna #Astrazeneca contra #COVID19, aplicada 6 semanas después de la segunda produce niveles de anticuerpos 6 veces más altos, esto podría mejorar la eficacia de la vacuna y la eficacia ante variantes como la delta. 💉🦠
#LasVacunasSalvanVidas",https://twitter.com/doctormosqueda/status/1409922275772534788
767,1409922075087736847,Cucucu123456,2021-06-29 17:09:52+00:00,"Ahora mi mamá será vacunada ♥️
La Patty está toda creída ♥️♥️ #COVID19 #Peru 🇵🇪",https://twitter.com/Cucucu123456/status/1409922075087736847
768,1409922058495082498,DonGochoK,2021-06-29 17:09:48+00:00,"Lamentable observar a cada hora en redes sociales a familiares, amigos, vecinos, solicitando ayuda $ para medicamentos por diferentes patologías, Covid-19, Cáncer, etc, muy lamentable y la verdad motivado a la situación económica en 🇻🇪 muy poca colaboración. Que Dios les ayude 🙏🏼",https://twitter.com/DonGochoK/status/1409922058495082498
769,1409921947236962305,Carolina_Romer0,2021-06-29 17:09:21+00:00,#esunaburla que NO HAYAN INCLUIDO A LOS MEDICOS VETERINARIOS dentro de las etapas de priorización de vacunación contra el #Covid_19 @MinSaludCol @Bogota @infopresidencia Sigo esperando.,https://twitter.com/Carolina_Romer0/status/1409921947236962305
770,1409921924675739653,VittorioAH,2021-06-29 17:09:16+00:00,"#Martes con ""M"" de MENTIRA que el bicho #COVID19 se fue #CuidarteEsCuidarnos #UsaCubrebocas #Lavatelasmanos Y si puedes mejor #QuedateEnCasa",https://twitter.com/VittorioAH/status/1409921924675739653
771,1409921922780045314,MaraMaresma,2021-06-29 17:09:16+00:00,"Uno de los “ escapados” de Mallorca ingresado en UCI grave por Covid19
Y otro ha contagiado a su padre y tb está ingresado
Pero … están presos… secuestrados

No tenemos arreglo
#COVID19",https://twitter.com/MaraMaresma/status/1409921922780045314
772,1409921855050469376,Dr_Caronte,2021-06-29 17:08:59+00:00,"Aunque no me guste en algunos casos el estilo de AMLO, tenemos la suerte de haber tenido al mejor presidente en uno de los peores momentos de la Historia Universal, covid19.",https://twitter.com/Dr_Caronte/status/1409921855050469376
773,1409921805494726656,JonaAmaya4,2021-06-29 17:08:48+00:00,primera dosis  contra el covid19 a mi me toco la Pfizer y si he tenido efectos secundarios como fiebre y dolor de cuerpo a ustedes chavosrucos como les va? cual les pusieron?,https://twitter.com/JonaAmaya4/status/1409921805494726656
774,1409921580797411329,informearauknia,2021-06-29 17:07:54+00:00,#InformeAraucania 177 nuevos contagios de #COVID19   reporta la araucania en la ultima jornada. 6 comunas de la región NO reportan nuevos contagios según informe de la seremi de salud,https://twitter.com/informearauknia/status/1409921580797411329
775,1409921531505897473,Padilla_Cury,2021-06-29 17:07:42+00:00,"Repito: Pruebas anteriores al Covid-19 demostraron que las vacunas de vector adenovirus tipo 5 (Parecidas a la de AstraZeneca, parecidas) aumentan el riesgo de contagiarse con VIH",https://twitter.com/Padilla_Cury/status/1409921531505897473
776,1409921506558328837,CarlosJ91518299,2021-06-29 17:07:36+00:00,"La única manera de que #Venezuela se mantenga cerca de Lituania 🇱🇹 y tenga una mínima posibilidad de ganar el juego, es dejando al covid 19 fuera de la cancha.",https://twitter.com/CarlosJ91518299/status/1409921506558328837
777,1409921453902995464,Dr_Caronte,2021-06-29 17:07:24+00:00,Dos sectores que han sido demolidos por covid19: La economía y la educación.,https://twitter.com/Dr_Caronte/status/1409921453902995464
778,1409921331441942533,cvalenzuelae,2021-06-29 17:06:55+00:00,"#Covid19: Biobío

*Casos totales (casos nuevos) (confirmación domiciliaria, cambio de residencia o investigación) / Casos activos (variación activos)

#LosÁngeles 19.709 (+40) (+0) / 290 (-2)
#Concepción 18.562 (+19) (+0) / 246 (-17)
#Talcahuano 12.405 (+12) (+2) / 121 (-19)...",https://twitter.com/cvalenzuelae/status/1409921331441942533
779,1409921078596603911,Dr_Caronte,2021-06-29 17:05:54+00:00,"No me gusta exagerar, no me gusta catastrofear, odio el pesimismo, no me gusta tragediar, pero sí estamos ante un evento trágico nunca antes visto, covid19.",https://twitter.com/Dr_Caronte/status/1409921078596603911
780,1409920968802410498,MxnasFrenteAlCC,2021-06-29 17:05:28+00:00,"#Encuesta Durante la pandemia de COVID-19, ¿cómo fue tu consumo de bolsas de plástico?

¿Cómo se sienten con su respuesta?",https://twitter.com/MxnasFrenteAlCC/status/1409920968802410498
781,1409920588517347329,InternewsU,2021-06-29 17:03:58+00:00,"África en alerta máxima 🚨

El aumento de casos y muertes por COVID 19 tiene en jaque a todo el continente. 
Namibia 🇳🇦 y Bostsuana 🇧🇼 están registrando los número más altos de muerte X 1M. 
Asi mismo, hoy Zimbabwue 🇿🇼 recibió suministros médicos por un valor de 3.5M de dólares.",https://twitter.com/InternewsU/status/1409920588517347329
782,1409920510599720963,doctormosqueda,2021-06-29 17:03:39+00:00,"Cada vez más evidencia de que separar las dosis de vacuna de #COVID19 NO es perjudicial y puede generar mejor inmunidad. 
La vacuna de #Astrazeneca si se aplica con 45 semanas de diferencia, produce anticuerpos 4 veces mayores que si se aplica con 12 semanas de intervalo. 💉🦠",https://twitter.com/doctormosqueda/status/1409920510599720963
783,1409920388725972993,vmedicalmalaga,2021-06-29 17:03:10+00:00,¿Sabía que la COVID-19 ya se considera enfermedad profesional en el ámbito sanitario y socio-sanitario?,https://twitter.com/vmedicalmalaga/status/1409920388725972993
784,1409920351732109314,Sala_Trin,2021-06-29 17:03:01+00:00,"Me pusieron la 2da. dosis de vacuna vs Covid-19 🥳

Gracias mi querido Presidente   @lopezobrador_ , a todo el personal del sector Salud y al hospital privado donde trabajo porque hicieron las cosas conforme a lo indicado por el gobierno, entregando el censo en tiempo y forma.",https://twitter.com/Sala_Trin/status/1409920351732109314
785,1409920335131054085,DlcChivilcoy,2021-06-29 17:02:57+00:00,"Se registraron 28 casos confirmados de Covid-19 y 71 pacientes recuperados.
 Del total de los casos, 6 corresponden al sistema público - con 19 descartados 

Del sistema privado, los casos son 2, 

Detectados por test rápidos hubo 20 positivos 

Falleció un hombre de 77 años",https://twitter.com/DlcChivilcoy/status/1409920335131054085
786,1409920322862608386,JavierC21441896,2021-06-29 17:02:54+00:00,"No saben lo feliz que estoy
mi mamá ya tiene la primera Dosis del COVID-19💕",https://twitter.com/JavierC21441896/status/1409920322862608386
787,1409920297235632131,covid_news_br,2021-06-29 17:02:48+00:00,"29/06/21 14:02, COVID-19 no mundo. 

Casos confirmados: 182380265 

Recuperados: 166923202 

Mortes: 3948935",https://twitter.com/covid_news_br/status/1409920297235632131
788,1409920089416142868,ssfruizg,2021-06-29 17:01:59+00:00,"Sres @EmssanarEPS Cali hace varios días le fue aplicada prueba #COVID19 a mi tía hoy se encuentra muy indispuesta, hasta el momento no hay entrega de resultado, no hay fórmula, ni procedimiento a seguir, empeora día a día.

@BajoTurmeque @JackDeLaConcha @MinSaludCol @Supersalud",https://twitter.com/ssfruizg/status/1409920089416142868
789,1409919822436220937,mashijuancarlos,2021-06-29 17:00:55+00:00,Si fuiste vacunado para el #COVID19 y no te entregaron certificado de vacunación puedes pedirlo en cualquier Centro de Salud del @Salud_Ec de 08h00 a 12h00,https://twitter.com/mashijuancarlos/status/1409919822436220937
790,1409919637874266112,ManusChinese,2021-06-29 17:00:11+00:00,"Ya van dos compañeros que padecen la misma situación: uno de ellos contagió a toda su familia por la negligencia de no quererle realizar la prueba desde los primeros días y él, aún sigue con una carga viral alta (y eso que ya pasaron más de 2 semanas) #COVID19",https://twitter.com/ManusChinese/status/1409919637874266112
791,1409919400275230727,Zaira0616,2021-06-29 16:59:14+00:00,"Le dieron el alta por covid-19 a mi viejo, más feliz no puedo estar🥺❤",https://twitter.com/Zaira0616/status/1409919400275230727
792,1409919323783811073,CosaMorena,2021-06-29 16:58:56+00:00,Covid-19 y sus variantes cada vez más delicadas... un ciclo de nunca acabar.,https://twitter.com/CosaMorena/status/1409919323783811073
793,1409919304125095940,LEOPERMEL,2021-06-29 16:58:51+00:00,"Atentos CARORA

Si presentas Síntomas de Covid-19, y eres de muy bajos recursos, Puede llamar a la asistente del Doctor Anzola al 0416- 2521313 su caso será evaluado por trabajadores sociales sin ningún costo

👉🏻👉🏻👉🏻👉🏻

Dios bendiga a los que ayudan en esta Causa 🙏🙏🙏",https://twitter.com/LEOPERMEL/status/1409919304125095940
794,1409919277776388097,SalvadorGLignan,2021-06-29 16:58:45+00:00,"Debido al posible contagio peligroso por la variante Delta, el Condado de Los Ángeles recomienda que ""todos utilicen cubrebocas en espacios públicos bajo techo, aún los vacunados contra el Covid-19"".",https://twitter.com/SalvadorGLignan/status/1409919277776388097
795,1409919069206286339,Kakole51606518,2021-06-29 16:57:55+00:00,"Covid19
Delta variant
Babayoooo",https://twitter.com/Kakole51606518/status/1409919069206286339
796,1409918875026739204,ManusChinese,2021-06-29 16:57:09+00:00,"Por ese tipo de acciones (dar largas para realizar la prueba de detección de #COVID19), el número de contagios aumenta día con día... lo peor es que tienes que recurrir a tus ahorros para hacerte las pruebas y medicamentos de manera particular... #DecepcionTotal",https://twitter.com/ManusChinese/status/1409918875026739204
797,1409918857494605828,CoronavirusNewv,2021-06-29 16:57:05+00:00,"🇨🇱 | CHILE

#ULTIMAHORA Hoy se reportan 2.637 nuevos casos y 35 nuevas muertes por COVID-19 en Chile",https://twitter.com/CoronavirusNewv/status/1409918857494605828
798,1409918683829374980,2jamn3,2021-06-29 16:56:23+00:00,Ya estoy en observación después de la vacuna contra Covid - 19 💪🏼💪🏼💪🏼,https://twitter.com/2jamn3/status/1409918683829374980
799,1409918391863947270,ManusChinese,2021-06-29 16:55:14+00:00,"A estas alturas de la vida, me pregunto si el #ServicioMedico de la #Universidad es una prestación o no, pues si antes no hacían las pruebas de seguimiento para determinar si después de los 15 días de #COVID19 ya no contagiabas, ahora ya ni las primeras quieren hacer #Frustracion",https://twitter.com/ManusChinese/status/1409918391863947270
800,1409918357986549761,MartinLindLA,2021-06-29 16:55:06+00:00,TheGovLab: La certificación ciudadana #MedallaEsmeralda permite a los cuidadanos ir a restaurantes y negocios sabiendo que estos están cumpliendo con las medidas de salud pública necesarias para mitigar el contagio del COVID-19 #MCCMEXICO @trcimplan @MetropoliLaguna …,https://twitter.com/MartinLindLA/status/1409918357986549761
801,1409918357776785414,EGSarquitectos,2021-06-29 16:55:06+00:00,"No llevemos tan lejos el lenguaje inclusivo: que COVID-19 es un virus masculino y por ello no se debe decir ""la COVID"", salvo que quieras decir ""la pandemia del COVID"", que ésta sí es femenina. Cuidemos lo poco que nos queda del lenguaje.",https://twitter.com/EGSarquitectos/status/1409918357776785414
802,1409917840556187653,deportes_cap,2021-06-29 16:53:02+00:00,"Desde @deportes_cap le enviamos nuestras fuerzas y condolencias a Antonio Pacheco tras el reciente fallecimiento de su madre a causa del COVID-19. 

QEPD 🖤🕊",https://twitter.com/deportes_cap/status/1409917840556187653
803,1409917278200664066,GigachadMagno,2021-06-29 16:50:48+00:00,"El Covid-19 fue creado para bajar el número de ancianos que viven del gobierno, hacedme caso.",https://twitter.com/GigachadMagno/status/1409917278200664066
804,1409917230658301957,borroka82,2021-06-29 16:50:37+00:00,"El @GobiernodeChile frente al Covid-19, recalca ""la responsabilidad"" cual mantra. Curiosamente, aplica para les ciudadanes de a pie y no para elles: que la distancia, respeta medidas, lávate las manos, etc.
Pero cuando exigimos sus responsabilidades: ""No es tiempo"", nos dicen.",https://twitter.com/borroka82/status/1409917230658301957
